ident;dt_adhesion;nb_cart_2005m1;nb_cart_2005m2;nb_cart_2005m3;nb_cart_2005m4;nb_cart_2005m5;nb_cart_2005m6;nb_cart_2005m7;nb_cart_2005m8;nb_cart_2005m9;nb_cart_2005m10;nb_cart_2005m11;nb_cart_2005m12;montant_2005m1;montant_2005m2;montant_2005m3;montant_2005m4;montant_2005m5;montant_2005m6;montant_2005m7;montant_2005m8;montant_2005m9;montant_2005m10;montant_2005m11;montant_2005m12;nb_cart_2006m1;nb_cart_2006m2;nb_cart_2006m3;nb_cart_2006m4;nb_cart_2006m5;nb_cart_2006m6;nb_cart_2006m7;nb_cart_2006m8;nb_cart_2006m9;nb_cart_2006m10;nb_cart_2006m11;nb_cart_2006m12;montant_2006m1;montant_2006m2;montant_2006m3;montant_2006m4;montant_2006m5;montant_2006m6;montant_2006m7;montant_2006m8;montant_2006m9;montant_2006m10;montant_2006m11;montant_2006m12;nb_cart_2007m1;nb_cart_2007m2;nb_cart_2007m3;nb_cart_2007m4;nb_cart_2007m5;nb_cart_2007m6;nb_cart_2007m7;nb_cart_2007m8;nb_cart_2007m9;nb_cart_2007m10;nb_cart_2007m11;nb_cart_2007m12;montant_2007m1;montant_2007m2;montant_2007m3;montant_2007m4;montant_2007m5;montant_2007m6;montant_2007m7;montant_2007m8;montant_2007m9;montant_2007m10;montant_2007m11;montant_2007m12;sexe;IDF;age
560403;16JUN2004;0;200;0;0;200;0;0;200;0;0;0;200;0;58;0;0;62;0;0;62;0;0;0;62;0;0;200;0;0;0;0;110;0;0;0;0;0;0;62;0;0;0;0;34.1;0;0;0;0;0;0;0;0;0;0;20;0;0;10;0;0;0;0;0;0;0;0;6.2;0;0;3.1;0;0;0;0;29
560410;02JUN2004;0;250;0;200;0;200;300;0;0;300;0;200;0;74.6;0;62.4;0;62;93;0;0;93;0;62;250;300;0;300;250;0;250;250;300;0;200;200;77.5;93;0;93.4;77.5;0;77.5;77.5;93;0;62;62;300;0;300;0;250;0;350;250;0;200;350;250;93;0;93;0;77.5;0;108.9;78.1;0;62;109.5;77.5;1;1;25
560551;01JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;22
560839;01JUN2004;200;0;200;0;0;250;0;250;0;0;250;0;58;0;62.4;0;0;77.5;0;77.9;0;0;78.5;0;0;330;0;0;300;0;0;300;0;0;0;300;0;94;0;0;94;0;0;94;0;0;0;94;0;0;300;0;0;350;0;0;350;0;340;0;0;0;94;0;0;110.7;0;0;111.1;0;107.2;0;0;0;25
560857;01JUN2004;0;0;300;0;0;0;300;0;300;0;0;300;0;0;93;0;0;0;93;0;86.8;0;0;93;0;0;0;300;0;0;0;300;0;0;300;0;0;0;0;93;0;0;0;93;0;0;93;0;0;300;0;0;300;0;0;300;0;0;0;300;0;93;0;0;93;0;0;93;0;0;0;93;1;0;43
561028;01JUN2004;0;0;100;0;0;0;100;0;0;0;0;100;0;0;31;0;0;0;31;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;46.9;0;0;0;1;0;26
561048;01JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19
561075;01JUN2004;0;150;0;150;0;150;150;200;200;200;200;550;0;43.5;0;47.5;0;46.5;46.5;62;62;62;62;170.5;300;250;0;400;200;200;300;200;400;200;400;300;93;77.5;0;124;62;63;93;62;124;62;124;93;550;400;200;200;400;400;200;450;400;400;200;350;170.5;124;62;62;124;124;62;139.5;124;124;62;108.5;0;0;32
561109;01JUN2004;160;150;0;150;0;0;0;0;100;0;0;0;44.4;46.2;0;47.5;0;0;0;0;31;0;0;0;0;0;100;0;50;80;0;100;0;0;0;0;0;0;31.8;0;15.5;25.4;0;31.4;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;250;0;0;32.2;0;0;0;0;0;0;0;0;79.5;1;0;20
561112;01JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;200;0;0;200;0;0;0;0;0;0;64;0;64;0;0;64;0;0;0;0;0;0;1;1;21
561151;01JUN2004;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;1;1;36
561161;01JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;18
561163;01JUN2004;250;200;0;200;600;-300;200;200;0;250;0;200;72.5;61;0;64;194;-97;62.8;65.2;0;79.5;0;64;200;0;200;0;200;0;200;200;200;0;250;0;65.2;0;63.4;0;64;0;63.6;63.6;64;0;80.5;0;200;200;250;0;0;250;0;200;200;200;0;200;64;63.6;80.5;0;0;80.5;0;63;64;64;0;63.6;0;1;29
561231;01JUN2004;0;0;0;250;0;0;600;0;0;0;0;0;0;0;0;78.5;0;0;186;0;0;0;0;0;0;0;0;0;250;0;400;0;0;0;0;0;0;0;0;0;77.5;0;124;0;0;0;0;0;0;0;0;0;300;0;0;300;0;0;0;0;0;0;0;0;93;0;0;93;0;0;0;0;1;1;19
561232;01JUN2004;160;150;150;150;0;150;0;150;100;150;0;140;44.1;44.4;47.3;47.1;0;47.1;0;47.5;31.8;47.3;0;44.4;0;0;100;150;0;140;100;0;0;100;0;200;0;0;21.7;48.1;0;44.2;31.4;0;0;32.2;0;64.8;0;150;0;0;110;0;100;0;0;0;0;0;0;47.5;0;0;35.5;0;31.4;0;0;0;0;0;1;1;21
561308;01JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;32
561355;01JUN2004;0;150;0;0;200;0;0;0;0;0;200;0;0;44.1;0;0;63.6;0;0;0;0;0;63;0;150;0;200;0;0;0;0;200;0;0;0;200;47.5;0;63.8;0;0;0;0;63;0;0;0;65.8;0;0;0;0;200;0;0;0;0;0;0;200;0;0;0;0;63.2;0;0;0;0;0;0;64.4;0;1;33
561383;01JUN2004;0;100;100;0;100;0;100;0;0;100;0;100;0;29;31;0;31.2;0;31;0;0;31.2;0;31;100;200;100;100;100;200;0;0;0;100;100;200;31;62;31;31.2;31;62.4;0;0;0;31;31;63.6;0;100;0;200;200;0;0;0;250;200;0;200;0;31;0;62.6;62.2;0;0;0;78.5;62;0;62;1;0;25
561405;17JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0;0;140;0;0;0;0;0;0;0;0;41.3;0;0;44.4;0;0;0;0;1;1;20
561409;02JUN2004;160;0;0;300;0;0;0;0;0;0;0;0;44.4;0;0;95.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;27
561411;02JUN2004;0;200;0;200;0;200;0;0;0;200;0;0;0;59.5;0;62.4;0;62;0;0;0;62.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27
561415;01JUN2004;0;160;130;0;110;0;170;0;140;0;200;0;0;48.8;41.7;0;35.7;0;54.5;0;44;0;64.2;0;0;200;0;200;0;0;250;0;0;0;0;0;0;63.8;0;64.4;0;0;79.7;0;0;0;0;0;200;0;0;200;0;200;0;0;0;0;0;0;64.4;0;0;63.4;0;64;0;0;0;0;0;0;0;0;40
561443;02JUN2004;150;0;300;0;300;0;300;0;300;300;300;0;45;0;90;0;95.2;0;95;0;93;95;95;0;300;0;300;300;0;300;300;0;300;0;300;100;94;0;94;96;0;94;94;0;96;0;96;35;300;0;300;150;300;0;300;0;0;300;300;0;94;0;94;49.5;96;0;94;0;0;98;102;0;1;1;29
561468;02JUN2004;200;0;200;0;0;150;200;0;0;200;0;200;58;0;62;0;0;46.5;62;0;0;62;0;62;0;230;0;200;0;200;0;200;0;200;0;200;0;62;0;62;0;62;0;62;0;62;0;62;0;200;0;200;0;200;0;200;0;200;0;200;0;62;0;62;0;62;0;62;0;62;0;62;1;1;37
561538;02JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19
561568;02JUN2004;0;0;0;0;500;0;0;0;0;0;0;600;0;0;0;0;157;0;0;0;0;0;0;186;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;186;0;0;0;0;0;100;0;500;410;0;0;0;0;0;0;0;0;31;0;155;124;0;0;0;0;1;1;29
561600;02JUN2004;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;400;0;0;0;62;0;0;0;0;0;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;21
561609;03JUN2004;250;0;250;300;350;0;350;0;0;400;0;0;75.5;0;75.5;95.4;111.9;0;110.5;0;0;126.4;0;0;0;400;0;0;0;400;0;400;0;400;0;400;0;126;0;0;0;126;0;126;0;126;0;126.8;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;126.2;0;0;0;0;0;0;0;0;0;1;39
561663;02JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;21
561698;02JUN2004;100;200;0;100;0;200;0;0;200;0;200;0;29;58;0;31;0;62;0;0;62;0;62;0;0;0;200;0;200;0;200;0;0;200;0;0;0;0;62;0;62;0;62;0;0;62;0;0;200;0;200;0;0;0;200;0;0;0;0;200;62;0;62;0;0;0;62;0;0;0;0;62;0;1;28
561722;02JUN2004;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;32
561739;02JUN2004;110;20;110;0;60;70;50;0;120;120;0;90;34;6.4;33.4;0;19;22.3;16.1;0;37.8;38.2;0;28.7;0;110;0;200;0;0;70;0;50;100;0;0;0;25.6;0;63.2;0;0;22.1;0;15.7;32;0;0;0;90;220;20;60;0;0;190;0;170;0;0;0;29.1;69.4;6.6;19.4;0;0;60.3;0;54.7;0;0;0;0;25
561768;02JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19
561777;02JUN2004;0;0;0;300;0;0;0;0;0;0;200;0;0;0;0;93;0;0;0;0;0;0;62.4;0;0;0;0;200;0;0;0;0;200;0;0;0;0;0;0;62;0;0;0;0;62;0;0;0;0;200;0;0;0;0;0;200;0;0;0;200;0;62;0;0;0;0;0;62;0;0;0;64.8;1;1;36
561826;02JUN2004;0;200;0;0;200;0;0;200;0;0;0;200;0;59.2;0;0;62.4;0;0;62;0;0;0;62;0;0;0;200;0;0;0;0;0;200;0;0;0;0;0;62.4;0;0;0;0;0;62.4;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62.4;0;0;0;0;0;0;0;30
561919;02JUN2004;110;90;0;120;80;80;0;0;60;0;0;100;33.7;27.3;0;38.6;25.4;24.8;0;0;18.6;0;0;31;0;0;140;170;0;250;0;0;300;0;0;0;0;0;44.2;53.7;0;79.5;0;0;96;0;0;0;350;0;0;0;400;0;0;0;0;400;0;0;112.5;0;0;0;127;0;0;0;0;130;0;0;1;1;22
561953;02JUN2004;200;0;200;0;200;0;0;450;0;0;0;200;59.5;0;59.5;0;63;0;0;141.7;0;0;0;62;0;0;200;0;200;0;250;0;0;250;0;300;0;0;62;0;62;0;77.9;0;0;77.9;0;94.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;21
561958;02JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19
561989;02JUN2004;0;0;0;200;0;200;0;250;0;0;0;0;0;0;0;62.8;0;62.6;0;80.5;0;0;0;0;0;0;0;250;0;0;0;400;0;0;0;0;0;0;0;78.5;0;0;0;124;0;0;0;0;0;650;0;0;0;0;0;0;0;0;350;0;0;203.5;0;0;0;0;0;0;0;0;111.5;0;1;1;34
562001;02JUN2004;0;60;0;50;70;0;0;0;0;0;0;60;0;17.7;0;15.5;21.7;0;0;0;0;0;0;18.6;0;0;70;0;30;0;0;0;70;50;0;0;0;0;21.7;0;9.3;0;0;0;21.9;15.5;0;0;70;0;0;0;100;0;0;0;60;0;0;0;21.7;0;0;0;31;0;0;0;19;0;0;0;1;1;20
562027;02JUN2004;220;100;0;230;0;150;0;100;230;0;130;180;63.8;29;0;71.3;0;46.5;0;31;71.7;0;40.5;56;0;220;0;0;200;0;210;110;340;110;170;50;0;68.2;0;0;62.4;0;65.5;34.1;105.6;34.1;52.7;15.5;160;0;0;150;0;160;0;200;110;0;0;0;49.6;0;0;46.5;0;49.6;0;62;34.5;0;0;0;1;0;31
562071;04DEC2004;100;0;0;120;0;0;0;0;200;0;0;0;29.3;0;0;37.8;0;0;0;0;62.2;0;0;0;0;0;0;100;0;0;0;150;0;0;0;200;0;0;0;32;0;0;0;47.1;0;0;0;64.8;0;0;0;0;0;0;0;150;0;0;0;200;0;0;0;0;0;0;0;47.1;0;0;0;64.8;1;1;35
562088;02JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;22
562096;02JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22
562102;03JUN2004;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;15.7;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;15.5;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;15.5;0;0;0;0;0;0;0;0;1;1;25
562105;02JUN2004;0;0;100;0;0;0;0;0;100;0;0;0;0;0;29.3;0;0;0;0;0;31.4;0;0;0;0;0;0;0;50;0;100;0;0;0;0;0;0;0;0;0;15.9;0;31.2;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;31.6;0;0;0;0;0;0;0;0;1;1;36
562126;03JUN2004;0;0;0;200;0;0;0;0;0;200;0;0;0;0;0;62;0;0;0;0;0;62;0;0;250;0;0;300;0;0;0;200;0;0;200;0;77.5;0;0;94;0;0;0;62;0;0;63;0;0;200;0;200;0;0;0;200;0;200;0;0;0;62;0;63;0;0;0;62.8;0;63.2;0;0;0;0;28
562128;02JUN2004;210;200;0;-10;150;180;0;0;200;0;0;200;62.4;60.1;0;-2.9;47.5;56.8;0;0;63;0;0;63;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62.8;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;1;1;22
562142;03JUN2004;0;0;400;0;0;0;0;500;0;0;0;300;0;0;124;0;0;0;0;155;0;0;0;93;0;0;0;200;0;0;500;0;0;0;0;0;0;0;0;62.2;0;0;155;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;300;0;0;0;0;0;155;0;0;0;0;0;93;0;1;0;20
562206;03JUN2004;0;100;0;200;0;0;0;200;0;0;0;0;0;29;0;62.2;0;0;0;62;0;0;0;0;0;200;0;0;0;0;200;0;0;200;0;0;0;62;0;0;0;0;62;0;0;62.4;0;0;200;0;0;0;150;0;0;200;0;200;0;0;62;0;0;0;46.5;0;0;62;0;62;0;0;1;1;37
562215;03JUN2004;300;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;500;0;30;0;0;0;0;0;0;126;0;0;155.2;0;9.3;0;0;0;0;0;300;0;700;0;0;0;0;300;50;0;0;0;91;0;210;0;0;0;0;90;16;0;0;0;1;1;35
562308;03JUN2004;0;0;0;0;0;60;0;60;0;0;0;0;0;0;0;0;0;18.6;0;18.6;0;0;0;0;0;0;0;70;0;0;70;0;0;0;0;0;0;0;0;21.7;0;0;21.7;0;0;0;0;0;110;0;0;80;0;0;0;0;0;0;0;80;34.5;0;0;25.2;0;0;0;0;0;0;0;24.8;1;1;18
562352;03JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;250;0;0;0;0;77.5;0;0;0;0;0;0;77.5;0;0;1;1;24
562353;03JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;150;0;0;0;0;0;0;0;0;0;63;0;46.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;20
562383;03JUN2004;0;50;0;90;0;0;50;0;0;0;0;0;0;14.8;0;28.3;0;0;15.5;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;22.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;28
562417;03JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;25
562419;03JUN2004;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;78.5;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;250;0;0;0;77.5;0;0;0;0;0;0;0;77.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;22
562428;03JUN2004;0;200;0;50;0;200;0;0;0;0;0;0;0;59.2;0;15.9;0;62;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;200;0;62.8;0;0;0;0;0;0;0;0;0;62;0;1;1;20
562462;03JUN2004;0;50;0;0;100;0;0;0;0;150;0;0;0;14.5;0;0;32;0;0;0;0;47.1;0;0;0;0;0;0;0;0;160;0;0;0;0;140;0;0;0;0;0;0;50;0;0;0;0;44.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19
562512;04JUN2004;150;0;0;0;0;0;0;0;0;0;100;0;43.5;0;0;0;0;0;0;0;0;0;31.6;0;0;0;0;0;0;50;0;40;50;0;0;0;0;0;0;0;0;15.7;0;12.6;15.5;0;0;0;0;0;0;0;0;100;0;0;50;0;0;0;0;0;0;0;0;31.2;0;0;15.5;0;0;0;1;1;37
562530;04JUN2004;250;0;0;0;0;0;0;200;0;0;0;100;74;0;0;0;0;0;0;62.2;0;0;0;31.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;36
562597;04JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;22
562629;04JUN2004;0;0;0;250;0;300;0;300;0;0;0;0;0;0;0;77.9;0;93.4;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;25
562735;04JUN2004;0;0;0;0;0;350;0;0;0;0;0;0;0;0;0;0;0;108.5;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;300;0;0;0;0;0;0;77.7;0;0;0;0;94;0;0;0;0;0;0;250;0;0;250;0;0;450;0;0;0;0;0;77.7;0;0;78.7;0;0;142.1;0;1;0;19
562736;04JUN2004;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;24.8;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;44.2;0;0;0;0;0;0;0;1;0;19
562745;04JUN2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;20
562751;04JUN2004;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;18.6;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;0;0;0;31;0;0;0;0;0;0;31;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;78.1;0;0;0;0;0;0;0;1;1;20
562754;04JUN2004;0;200;0;0;0;0;0;0;0;0;200;0;0;61.6;0;0;0;0;0;0;0;0;64.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
562766;04JUN2004;0;200;0;0;0;0;0;0;0;200;0;0;0;58;0;0;0;0;0;0;0;63;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;20
562777;04JUN2004;0;0;120;150;150;250;0;0;200;0;0;200;0;0;36;47.1;47.1;78.5;0;0;63;0;0;62.8;0;150;0;200;0;250;0;0;150;0;0;200;0;47.5;0;64;0;79.5;0;0;47.5;0;0;63;0;250;0;0;250;0;0;250;0;0;250;0;0;79.5;0;0;79.5;0;0;79.5;0;0;79.5;0;1;1;19
562803;04JUN2004;0;110;40;0;0;150;0;0;200;0;0;200;0;31.9;12.6;0;0;48.9;0;0;65;0;0;64.4;0;0;0;200;0;0;200;0;0;200;0;200;0;0;0;64.4;0;0;63.8;0;0;64;0;64.2;0;0;0;200;0;200;0;0;200;0;200;180;0;0;0;64.6;0;64.6;0;0;65.6;0;65.6;58.6;1;0;29
562837;04JUN2004;300;0;0;0;350;0;0;0;400;0;0;0;87;0;0;0;108.5;0;0;0;124;0;0;0;0;0;400;0;0;0;0;0;400;0;0;0;0;0;124;0;0;0;0;0;124;0;0;0;0;0;550;0;0;0;0;0;550;0;0;0;0;0;170.7;0;0;0;0;0;170.5;0;0;0;0;0;30
562856;04JUN2004;250;0;200;200;200;50;200;0;150;200;0;200;72.5;0;62.4;62;62;15.5;62;0;46.5;62;0;62;200;0;200;200;200;300;0;180;0;0;200;0;62;0;62;62.4;62;93;0;55.8;0;0;62;0;0;200;200;200;200;200;0;200;200;200;0;200;0;62;62;62;62;62;0;62;62;62;0;62;0;0;34
562867;04JUN2004;0;0;0;0;200;0;0;0;0;300;0;0;0;0;0;0;62;0;0;0;0;93.4;0;0;0;0;350;0;300;0;350;0;350;0;350;0;0;0;108.5;0;93;0;108.5;0;108.5;0;108.5;0;350;0;350;0;200;0;250;0;250;250;0;250;108.5;0;108.5;0;62;0;77.5;0;78.3;77.5;0;77.5;1;0;31
562904;04JUN2004;0;200;0;150;0;200;0;0;150;0;100;0;0;58;0;46.5;0;62;0;0;46.5;0;31;0;150;0;300;0;0;0;250;0;0;150;0;220;46.5;0;93;0;0;0;77.5;0;0;46.9;0;69.4;0;300;0;0;200;200;0;0;200;0;200;0;0;93;0;0;62;62;0;0;62;0;62.4;0;1;0;32
562930;04JUN2004;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;18
562956;15SEP2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;32
562966;04JUN2004;200;0;200;0;200;0;130;0;120;130;0;130;58.9;0;59.2;0;63.2;0;41.1;0;38;41.3;0;41.3;130;0;120;110;130;110;0;100;0;110;100;100;41.1;0;38;35.1;41.9;34.7;0;31.6;0;35.1;31.8;31.8;0;0;200;80;240;0;60;0;70;90;0;0;0;0;62.8;25.8;76.2;0;19;0;23.1;29.9;0;0;0;0;42
